company,open,High,Low,close,change,Trades,Volume,Date
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-10-26
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-10-27
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-10-28
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-10-29
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-01
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-02
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-03
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-04
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-05
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-08
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-09
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-10
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-11
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-12
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-15
MEDVIEWAIR [BMF],1.62,--,--,1.62,,0,--,2021-11-16
MEYER,0.2,--,--,0.2,,0,--,2021-09-30
MEYER,0.2,--,--,0.2,,0,--,2021-10-04
MEYER,0.2,--,--,0.2,,1,350,2021-10-06
MEYER,0.2,--,--,0.2,,1,"2,240",2021-10-08
MEYER,0.2,--,--,0.2,,0,--,2021-10-11
MEYER,0.2,--,--,0.2,,0,--,2021-10-12
MEYER,0.2,--,--,0.2,,0,--,2021-10-13
MEYER,0.2,--,--,0.2,,1,"2,880",2021-10-14
MEYER,0.2,--,--,0.2,,0,--,2021-10-18
MEYER,0.2,--,--,0.2,,0,--,2021-10-20
MEYER,0.2,--,--,0.2,,0,--,2021-10-21
MEYER,0.2,--,--,0.2,,1,"45,000",2021-10-22
MEYER,0.2,--,--,0.2,,0,--,2021-10-25
MEYER,0.2,--,--,0.2,,0,--,2021-10-26
MEYER,0.2,--,--,0.2,,0,--,2021-10-27
MEYER,0.2,--,--,0.2,,1,"16,112",2021-10-28
MEYER,0.2,--,--,0.2,,0,--,2021-10-29
MEYER,0.2,--,--,0.2,,0,--,2021-11-01
MEYER,0.2,--,--,0.2,,0,--,2021-11-02
MEYER,0.2,--,--,0.2,,0,--,2021-11-03
MEYER,0.2,--,--,0.2,,1,"8,000",2021-11-04
MEYER,0.2,--,--,0.2,,0,--,2021-11-05
MEYER,0.2,--,--,0.2,,0,--,2021-11-08
MEYER,0.2,--,--,0.2,,0,--,2021-11-09
MEYER,0.2,--,--,0.2,,0,--,2021-11-10
MEYER,0.2,--,--,0.2,,0,--,2021-11-11
MEYER,0.2,--,--,0.2,,0,--,2021-11-12
MEYER,0.2,--,--,0.2,,0,--,2021-11-15
MEYER,0.2,--,--,0.20,,0,--,2021-11-16
MORISON,2.1,--,--,2.1,,5,"6,100",2021-09-30
MORISON,2.1,1.89,1.89,1.89,-0.21,8,"234,528",2021-10-04
MORISON,1.89,--,--,1.89,,2,"3,500",2021-10-06
MORISON,1.89,--,--,1.89,,8,"31,850",2021-10-08
MORISON,1.89,--,--,1.89,,2,"13,600",2021-10-11
MORISON,1.89,--,--,1.89,,6,"3,823",2021-10-12
MORISON,1.89,--,--,1.89,,8,"9,255",2021-10-13
MORISON,1.89,--,--,1.89,,0,--,2021-10-14
MORISON,1.89,--,--,1.89,,2,"2,000",2021-10-18
MORISON,1.89,--,--,1.89,,5,"30,037",2021-10-20
MORISON,1.89,--,--,1.89,,4,"29,500",2021-10-21
MORISON,1.89,--,--,1.89,,2,"18,037",2021-10-22
MORISON,1.89,--,--,1.89,,2,"23,000",2021-10-25
MORISON,1.89,--,--,1.89,,3,"20,000",2021-10-26
MORISON,1.89,--,--,1.89,,1,"4,500",2021-10-27
MORISON,1.89,--,--,1.89,,3,"3,664",2021-10-28
MORISON,1.89,--,--,1.89,,1,"4,700",2021-10-29
MORISON,1.89,--,--,1.89,,1,"1,000",2021-11-01
MORISON,1.89,--,--,1.89,,2,"1,265",2021-11-02
MORISON,1.89,--,--,1.89,,5,"72,000",2021-11-03
MORISON,1.89,--,--,1.89,,0,--,2021-11-04
MORISON,1.89,--,--,1.89,,2,"2,131",2021-11-05
MORISON,1.89,--,--,1.89,,2,"20,000",2021-11-08
MORISON,1.89,--,--,1.89,,2,"5,800",2021-11-09
MORISON,1.89,--,--,1.89,,2,"15,200",2021-11-10
MORISON,1.89,--,--,1.89,,2,"1,051",2021-11-11
MORISON,1.89,--,--,1.89,,0,--,2021-11-12
MORISON,1.89,--,--,1.89,,1,"10,000",2021-11-15
MORISON,1.89,--,--,1.89,,3,"5,208",2021-11-16
MRS,15.2,--,--,15.2,,3,"4,011",2021-09-30
MRS,15.2,--,--,15.2,,1,"1,000",2021-10-04
MRS,15.2,--,--,15.2,,12,"18,308",2021-10-06
MRS,15.2,--,--,15.2,,2,100,2021-10-08
MRS,15.2,--,--,15.2,,7,"10,524",2021-10-11
MRS,15.2,--,--,15.2,,5,"5,151",2021-10-12
MRS,15.2,--,--,15.2,,4,"42,700",2021-10-13
MRS,15.2,--,--,15.2,,6,"81,881",2021-10-14
MRS,15.2,--,--,15.2,,10,"38,047",2021-10-18
MRS,15.2,--,--,15.2,,8,"63,461",2021-10-20
MRS,15.2,--,--,15.2,,9,"143,172",2021-10-21
MRS,15.2,--,--,15.2,,9,"13,744",2021-10-22
MRS,15.2,--,--,15.2,,16,"250,645",2021-10-25
MRS,15.2,--,--,15.2,,7,"50,885",2021-10-26
MRS,15.2,--,--,15.2,,5,"3,766",2021-10-27
MRS,15.2,--,--,15.2,,6,"2,974",2021-10-28
MRS,15.2,--,--,15.2,,9,"2,293",2021-10-29
MRS,15.2,--,--,15.2,,8,"2,342",2021-11-01
MRS,15.2,--,--,15.2,,8,683,2021-11-02
MRS,15.2,--,--,15.2,,6,"2,973",2021-11-03
MRS,15.2,--,--,15.2,,5,"38,097",2021-11-04
MRS,15.2,--,--,15.2,,17,"319,747",2021-11-05
MRS,15.2,--,--,15.2,,33,"680,516",2021-11-08
MRS,15.2,--,--,15.2,,5,560,2021-11-09
MRS,15.2,--,--,15.2,,3,"15,000",2021-11-10
MRS,15.2,--,--,15.2,,7,"31,721",2021-11-11
MRS,15.2,--,--,15.2,,9,"48,516",2021-11-12
MRS,15.2,--,--,15.2,,8,"39,791",2021-11-15
MRS,15.2,--,--,15.20,,4,310,2021-11-16
MTNN,175.0,175.00,174.90,174.9,-0.1,61,"1,139,171",2021-09-30
MTNN,174.9,--,--,174.9,,86,"325,894",2021-10-04
MTNN,174.9,--,--,174.9,,99,"674,603",2021-10-06
MTNN,174.9,--,--,174.9,,65,"639,929",2021-10-08
MTNN,174.9,--,--,174.9,,113,"494,231",2021-10-11
MTNN,174.9,--,--,174.9,,63,"189,812",2021-10-12
MTNN,174.9,--,--,174.9,,130,"1,091,442",2021-10-13
MTNN,174.9,--,--,174.9,,39,"160,645",2021-10-14
MTNN,174.9,169.90,169.90,169.9,-5.0,104,"1,509,661",2021-10-18
MTNN,169.9,172.00,172.00,172.0,2.1,109,"634,210",2021-10-20
MTNN,172.0,174.00,172.00,174.0,2.0,87,"2,666,379",2021-10-21
MTNN,174.0,174.00,174.00,174.0,0.0,70,"2,191,430",2021-10-22
MTNN,174.0,174.00,174.00,174.0,0.0,111,"859,774",2021-10-25
MTNN,174.0,174.10,174.00,174.0,0.0,100,"1,906,343",2021-10-26
MTNN,174.0,--,--,174.0,,79,"549,417",2021-10-27
MTNN,174.0,175.60,175.60,175.6,1.6,105,"1,292,770",2021-10-28
MTNN,175.6,--,--,175.6,,106,"827,349",2021-10-29
MTNN,175.6,--,--,175.6,,145,"1,206,342",2021-11-01
MTNN,175.6,--,--,175.6,,122,"1,232,722",2021-11-02
MTNN,175.6,--,--,175.6,,89,"318,649",2021-11-03
MTNN,175.6,--,--,175.6,,122,"497,668",2021-11-04
MTNN,175.6,--,--,175.6,,168,"498,752",2021-11-05
MTNN,175.6,193.00,190.00,192.5,16.9,290,"4,021,840",2021-11-08
MTNN,192.5,205.00,199.90,200.0,7.5,331,"5,375,047",2021-11-09
MTNN,200.0,209.90,201.00,201.0,1.0,268,"7,132,200",2021-11-10
MTNN,201.0,200.00,200.00,200.0,-1.0,241,"2,053,208",2021-11-11
MTNN,200.0,191.00,191.00,191.0,-9.0,225,"1,764,051",2021-11-12
MTNN,191.0,190.00,189.00,190.0,-1.0,169,"3,902,484",2021-11-15
MTNN,190,--,--,190.00,,143,"473,937",2021-11-16
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-09-30
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-04
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-06
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-08
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-11
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-12
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-13
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-14
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-18
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-20
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-21
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-22
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-25
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-26
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-27
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-28
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-10-29
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-01
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-02
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-03
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-04
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-05
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-08
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-09
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-10
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-11
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-12
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-15
MULTITREX [DIP],0.36,--,--,0.36,,0,--,2021-11-16
MULTIVERSE,0.2,--,--,0.2,,2,"40,800",2021-09-30
MULTIVERSE,0.2,--,--,0.2,,2,"11,000",2021-10-04
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,5,"1,450,424",2021-10-06
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,7,"11,213,100",2021-10-08
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,9,"3,081,503",2021-10-11
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,2,"2,600,000",2021-10-12
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,6,"569,108",2021-10-13
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,3,"2,083,000",2021-10-14
MULTIVERSE,0.2,--,--,0.2,,5,"55,450",2021-10-18
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,5,"563,165",2021-10-20
MULTIVERSE,0.2,--,--,0.2,,2,"36,000",2021-10-21
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,5,"321,750",2021-10-22
MULTIVERSE,0.2,--,--,0.2,,2,"84,000",2021-10-25
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,3,"605,000",2021-10-26
MULTIVERSE,0.2,--,--,0.2,,6,"54,820",2021-10-27
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,8,"6,072,000",2021-10-28
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,17,"6,607,248",2021-10-29
MULTIVERSE,0.2,0.21,0.20,0.2,0.0,12,"2,278,845",2021-11-01
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,7,"658,001",2021-11-02
MULTIVERSE,0.2,0.22,0.20,0.22,0.02,14,"32,079,738",2021-11-03
MULTIVERSE,0.22,0.22,0.22,0.22,0.0,25,"2,744,734",2021-11-04
MULTIVERSE,0.22,--,--,0.22,,6,"111,081",2021-11-05
MULTIVERSE,0.22,0.21,0.20,0.21,-0.01,20,"3,196,163",2021-11-08
MULTIVERSE,0.21,0.20,0.20,0.2,-0.01,14,"8,364,135",2021-11-09
MULTIVERSE,0.2,0.22,0.20,0.2,0.0,15,"4,133,311",2021-11-10
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,6,"3,221,000",2021-11-11
MULTIVERSE,0.2,--,--,0.2,,2,"13,658",2021-11-12
MULTIVERSE,0.2,0.20,0.20,0.2,0.0,7,"1,753,900",2021-11-15
MULTIVERSE,0.2,0.20,0.20,0.20,0,8,"241,207",2021-11-16
NAHCO,3.6,--,--,3.6,,40,"1,028,377",2021-09-30
NAHCO,3.6,3.59,3.54,3.59,-0.01,42,"1,616,042",2021-10-04
NAHCO,3.55,3.52,3.52,3.52,-0.03,32,"669,633",2021-10-06
NAHCO,3.56,3.53,3.49,3.53,-0.03,150,"6,126,690",2021-10-08
NAHCO,3.53,--,--,3.53,,29,"586,313",2021-10-11
NAHCO,3.53,3.60,3.55,3.6,0.07,59,"1,953,292",2021-10-12
NAHCO,3.6,--,--,3.6,,27,"466,096",2021-10-13
NAHCO,3.6,3.60,3.34,3.6,0.0,46,"2,587,101",2021-10-14
NAHCO,3.6,3.60,3.60,3.6,0.0,65,"2,173,147",2021-10-18
NAHCO,3.6,--,--,3.6,,47,"1,388,698",2021-10-20
NAHCO,3.6,3.47,3.47,3.47,-0.13,41,"1,035,471",2021-10-21
NAHCO,3.47,3.49,3.42,3.49,0.02,44,"2,230,852",2021-10-22
NAHCO,3.49,3.43,3.43,3.43,-0.06,27,"1,578,693",2021-10-25
NAHCO,3.43,3.45,3.30,3.44,0.01,93,"11,832,057",2021-10-26
NAHCO,3.44,--,--,3.44,,27,"292,624",2021-10-27
NAHCO,3.44,3.44,3.40,3.44,0.0,32,"1,132,630",2021-10-28
NAHCO,3.44,3.41,3.41,3.41,-0.03,22,"1,010,082",2021-10-29
NAHCO,3.48,3.55,3.48,3.55,0.14,68,"2,175,724",2021-11-01
NAHCO,3.55,--,--,3.55,,38,"1,115,855",2021-11-02
NAHCO,3.55,3.55,3.55,3.55,0.0,19,"845,617",2021-11-03
NAHCO,3.55,3.40,3.35,3.4,-0.15,18,"795,822",2021-11-04
NAHCO,3.4,3.43,3.43,3.43,0.03,21,"1,037,000",2021-11-05
NAHCO,3.43,3.45,3.45,3.45,0.02,27,"628,824",2021-11-08
NAHCO,3.45,3.49,3.49,3.49,0.04,25,"2,754,817",2021-11-09
NAHCO,3.49,3.50,3.49,3.5,0.01,38,"2,491,738",2021-11-10
NAHCO,3.5,--,--,3.5,,17,"266,073",2021-11-11
NAHCO,3.5,--,--,3.5,,10,"96,265",2021-11-12
NAHCO,3.5,3.50,3.50,3.5,0.0,26,"863,250",2021-11-15
NAHCO,3.5,3.50,3.50,3.50,0,36,"1,521,005",2021-11-16
NASCON,15.2,--,--,15.2,,27,"267,598",2021-09-30
NASCON,15.2,--,--,15.2,,10,"13,356",2021-10-04
NASCON,15.2,--,--,15.2,,17,"236,882",2021-10-06
NASCON,15.2,--,--,15.2,,10,"18,287",2021-10-08
NASCON,15.2,--,--,15.2,,7,"12,134",2021-10-11
NASCON,15.2,--,--,15.2,,11,"147,615",2021-10-12
NASCON,15.2,16.00,15.50,15.5,0.3,36,"2,059,297",2021-10-13
NASCON,15.5,--,--,15.5,,8,"120,600",2021-10-14
NASCON,15.5,--,--,15.5,,10,"231,168",2021-10-18
NASCON,15.5,--,--,15.5,,5,"15,024",2021-10-20
NASCON,15.5,--,--,15.5,,16,"346,098",2021-10-21
NASCON,15.5,14.65,14.65,14.65,-0.85,13,"199,898",2021-10-22
NASCON,14.65,--,--,14.65,,22,"322,765",2021-10-25
NASCON,14.65,--,--,14.65,,12,"111,858",2021-10-26
NASCON,14.65,--,--,14.65,,19,"465,863",2021-10-27
NASCON,14.65,--,--,14.65,,4,"11,200",2021-10-28
NASCON,14.65,--,--,14.65,,12,"59,262",2021-10-29
NASCON,14.65,--,--,14.65,,23,"644,633",2021-11-01
NASCON,14.65,--,--,14.65,,20,"134,507",2021-11-02
NASCON,14.65,--,--,14.65,,10,"21,534",2021-11-03
NASCON,14.65,--,--,14.65,,8,"20,140",2021-11-04
NASCON,14.65,--,--,14.65,,22,"120,811",2021-11-05
NASCON,14.65,--,--,14.65,,19,"151,724",2021-11-08
NASCON,14.65,14.00,14.00,14.0,-0.65,25,"549,875",2021-11-09
NASCON,14.0,14.15,14.15,14.15,0.15,20,"521,536",2021-11-10
NASCON,14.15,--,--,14.15,,8,"7,495",2021-11-11
NASCON,14.15,--,--,14.15,,11,"126,579",2021-11-12
NASCON,14.15,--,--,14.15,,15,"25,573",2021-11-15
NASCON,14.15,--,--,14.15,,11,"22,755",2021-11-16
NB,48.75,50.00,48.30,49.5,0.75,73,"6,305,374",2021-09-30
NB,49.5,--,--,49.5,,63,"367,543",2021-10-04
NB,49.5,--,--,49.5,,35,"208,681",2021-10-06
NB,49.5,--,--,49.5,,35,"71,988",2021-10-08
NB,49.5,46.50,46.50,46.5,-3.0,127,"1,806,525",2021-10-11
NB,46.5,--,--,46.5,,66,"622,199",2021-10-12
NB,46.5,46.50,46.50,46.5,0.0,57,"1,498,914",2021-10-13
NB,46.5,47.00,47.00,47.0,0.5,77,"648,819",2021-10-14
NB,47.9,--,--,47.9,,55,"427,065",2021-10-18
NB,47.9,--,--,47.9,,88,"701,768",2021-10-20
NB,47.9,51.45,51.45,51.45,3.55,55,"382,383",2021-10-21
NB,51.45,--,--,51.45,,59,"242,043",2021-10-22
NB,51.45,--,--,51.45,,72,"2,297,220",2021-10-25
NB,51.45,50.00,49.00,50.0,-1.45,73,"13,959,447",2021-10-26
NB,50.0,51.00,50.00,51.0,1.0,71,"3,677,071",2021-10-27
NB,51.0,54.25,51.50,54.25,3.25,58,"853,056",2021-10-28
NB,54.25,53.00,52.50,53.0,-1.25,61,"1,363,801",2021-10-29
NB,53.0,52.50,52.50,52.5,-0.5,67,"2,745,362",2021-11-01
NB,52.5,--,--,52.5,,67,"246,369",2021-11-02
NB,52.5,--,--,52.5,,58,"343,688",2021-11-03
NB,52.5,--,--,52.5,,57,"661,096",2021-11-04
NB,52.5,52.50,52.50,52.5,0.0,35,"350,545",2021-11-05
NB,52.5,--,--,52.5,,33,"92,723",2021-11-08
NB,52.5,--,--,52.5,,48,"141,846",2021-11-09
NB,52.5,--,--,52.5,,28,"72,752",2021-11-10
NB,52.5,--,--,52.5,,51,"313,807",2021-11-11
NB,52.5,--,--,52.5,,38,"499,801",2021-11-12
NB,52.5,--,--,52.5,,61,"585,959",2021-11-15
NB,52.5,52.50,52.50,52.50,0,87,"12,536,112",2021-11-16
NCR,3.0,--,--,3.0,,0,--,2021-09-30
NCR,3.0,--,--,3.0,,1,250,2021-10-04
NCR,3.0,--,--,3.0,,2,"11,500",2021-10-06
NCR,3.0,--,--,3.0,,0,--,2021-10-08
NCR,3.0,--,--,3.0,,1,"14,750",2021-10-11
NCR,3.0,--,--,3.0,,1,100,2021-10-12
NCR,3.0,--,--,3.0,,0,--,2021-10-13
NCR,3.0,--,--,3.0,,0,--,2021-10-14
NCR,3.0,--,--,3.0,,0,--,2021-10-18
NCR,3.0,--,--,3.0,,2,"1,000",2021-10-20
NCR,3.0,--,--,3.0,,1,"6,000",2021-10-21
NCR,3.0,--,--,3.0,,0,--,2021-10-22
NCR,3.0,--,--,3.0,,1,"8,598",2021-10-25
NCR,3.0,--,--,3.0,,2,"3,000",2021-10-26
NCR,3.0,--,--,3.0,,0,--,2021-10-27
NCR,3.0,--,--,3.0,,0,--,2021-10-28
NCR,3.0,--,--,3.0,,0,--,2021-10-29
NCR,3.0,--,--,3.0,,0,--,2021-11-01
NCR,3.0,--,--,3.0,,0,--,2021-11-02
NCR,3.0,--,--,3.0,,0,--,2021-11-03
NCR,3.0,--,--,3.0,,1,10,2021-11-04
NCR,3.0,--,--,3.0,,0,--,2021-11-05
NCR,3.0,--,--,3.0,,1,1,2021-11-08
NCR,3.0,--,--,3.0,,0,--,2021-11-09
NCR,3.0,--,--,3.0,,1,"3,000",2021-11-10
NCR,3.0,--,--,3.0,,0,--,2021-11-11
NCR,3.0,--,--,3.0,,0,--,2021-11-12
NCR,3.0,--,--,3.0,,0,--,2021-11-15
NCR,3,--,--,3.00,,0,--,2021-11-16
NEIMETH,1.75,--,--,1.75,,7,"51,166",2021-09-30
NEIMETH,1.75,--,--,1.75,,13,"33,487",2021-10-04
NEIMETH,1.7,--,--,1.7,,8,"23,150",2021-10-06
NEIMETH,1.7,1.67,1.67,1.67,-0.03,11,"337,950",2021-10-08
NEIMETH,1.67,1.67,1.67,1.67,0.0,10,"296,780",2021-10-11
NEIMETH,1.67,1.77,1.76,1.77,0.1,14,"605,051",2021-10-12
NEIMETH,1.77,1.78,1.78,1.78,0.01,15,"272,524",2021-10-13
NEIMETH,1.78,1.84,1.79,1.79,0.01,19,"598,575",2021-10-14
NEIMETH,1.79,1.85,1.85,1.85,0.06,9,"309,778",2021-10-18
NEIMETH,1.85,--,--,1.85,,12,"59,510",2021-10-20
NEIMETH,1.85,1.77,1.76,1.76,-0.09,22,"670,625",2021-10-21
NEIMETH,1.76,--,--,1.76,,5,"49,960",2021-10-22
NEIMETH,1.76,1.80,1.80,1.8,0.04,14,"363,499",2021-10-25
NEIMETH,1.8,1.79,1.79,1.79,-0.01,8,"153,911",2021-10-26
NEIMETH,1.79,--,--,1.79,,27,"387,165",2021-10-27
NEIMETH,1.79,--,--,1.79,,3,"38,680",2021-10-28
NEIMETH,1.79,1.94,1.94,1.94,0.15,15,"514,403",2021-10-29
NEIMETH,1.94,1.81,1.81,1.81,-0.13,18,"501,823",2021-11-01
NEIMETH,1.81,--,--,1.81,,24,"222,017",2021-11-02
NEIMETH,1.81,1.81,1.81,1.81,0.0,18,"612,002",2021-11-03
NEIMETH,1.81,1.86,1.80,1.8,-0.01,7,"322,215",2021-11-04
NEIMETH,1.8,1.77,1.76,1.76,-0.04,10,"438,431",2021-11-05
NEIMETH,1.76,1.80,1.80,1.8,0.04,9,"272,546",2021-11-08
NEIMETH,1.8,--,--,1.8,,11,"290,541",2021-11-09
NEIMETH,1.8,1.98,1.97,1.98,0.18,48,"2,042,103",2021-11-10
NEIMETH,1.98,--,--,1.98,,16,"154,099",2021-11-11
NEIMETH,1.98,--,--,1.98,,10,"186,859",2021-11-12
NEIMETH,1.98,--,--,1.98,,13,"214,240",2021-11-15
NEIMETH,1.98,--,--,1.98,,15,"131,200",2021-11-16
NEM,1.91,--,--,1.91,,1,50,2021-09-30
NEM,1.91,1.92,1.92,1.92,0.01,6,"222,450",2021-10-04
NEM,1.92,--,--,1.92,,5,"143,785",2021-10-06
NEM,1.91,--,--,1.91,,17,"323,012",2021-10-08
NEM,1.91,2.10,2.10,2.1,0.19,12,"4,901,484",2021-10-11
NEM,2.1,2.02,2.00,2.02,-0.08,10,"378,160",2021-10-12
NEM,2.02,--,--,2.02,,10,"89,305",2021-10-13
NEM,2.02,2.00,1.93,1.93,-0.09,42,"1,643,309",2021-10-14
NEM,1.93,--,--,1.93,,11,"182,680",2021-10-18
NEM,1.93,2.00,2.00,2.0,0.07,13,"201,035",2021-10-20
NEM,2.0,2.10,2.10,2.1,0.1,30,"1,016,615",2021-10-21
NEM,2.1,1.92,1.92,1.92,-0.18,12,"300,512",2021-10-22
NEM,1.92,2.00,2.00,2.0,0.08,10,"126,923",2021-10-25
NEM,2.0,--,--,2.0,,6,"57,112",2021-10-26
NEM,2.0,--,--,2.0,,22,"645,837",2021-10-27
NEM,2.0,1.95,1.91,1.95,-0.05,11,"2,346,429",2021-10-28
NEM,1.95,2.00,2.00,2.0,0.05,8,"254,100",2021-10-29
NEM,2.0,--,--,2.0,,14,"153,219",2021-11-01
NEM,2.0,--,--,2.0,,25,"514,556",2021-11-02
NEM,2.0,--,--,2.0,,13,"74,555",2021-11-03
NEM,2.0,2.00,1.92,2.0,0.0,18,"3,172,900",2021-11-04
NEM,2.0,--,--,2.0,,4,"61,000",2021-11-05
NEM,2.0,1.93,1.92,1.93,-0.07,29,"7,102,852",2021-11-08
NEM,1.93,--,--,1.93,,10,"122,175",2021-11-09
NEM,1.93,--,--,1.93,,7,"100,098",2021-11-10
NEM,1.93,--,--,1.93,,7,"61,510",2021-11-11
NEM,1.93,--,--,1.93,,3,"119,350",2021-11-12
NEM,1.93,1.93,1.92,1.93,0.0,13,"1,061,904",2021-11-15
NEM,1.93,2.00,1.92,1.92,-0.01,12,"7,423,813",2021-11-16
NESF,552.2,--,--,552.2,,0,--,2021-09-30
NESF,552.2,--,--,552.2,,0,--,2021-10-04
NESF,552.2,--,--,552.2,,0,--,2021-10-06
NESF,552.2,--,--,552.2,,0,--,2021-10-08
NESF,552.2,--,--,552.2,,0,--,2021-10-11
NESF,552.2,--,--,552.2,,0,--,2021-10-12
NESF,552.2,--,--,552.2,,0,--,2021-10-13
NESF,552.2,--,--,552.2,,0,--,2021-10-14
NESF,552.2,--,--,552.2,,0,--,2021-10-18
NESF,552.2,--,--,552.2,,1,391,2021-10-20
NESF,552.2,--,--,552.2,,1,100,2021-10-21
NESF,552.2,--,--,552.2,,1,1,2021-10-22
NESF,552.2,--,--,552.2,,0,--,2021-10-25
NESF,552.2,--,--,552.2,,0,--,2021-10-26
NESF,552.2,--,--,552.2,,0,--,2021-10-27
NESF,552.2,--,--,552.2,,0,--,2021-10-28
NESF,552.2,--,--,552.2,,0,--,2021-10-29
NESF,552.2,--,--,552.2,,0,--,2021-11-01
NESF,552.2,--,--,552.2,,0,--,2021-11-02
NESF,552.2,--,--,552.2,,7,255,2021-11-03
NESF,552.2,--,--,552.2,,0,--,2021-11-04
NESF,552.2,--,--,552.2,,0,--,2021-11-05
NESF,552.2,--,--,552.2,,0,--,2021-11-08
NESF,552.2,--,--,552.2,,0,--,2021-11-09
NESF,552.2,--,--,552.2,,0,--,2021-11-10
NESF,552.2,--,--,552.2,,0,--,2021-11-11
NESF,552.2,--,--,552.2,,0,--,2021-11-12
NESF,552.2,--,--,552.2,,0,--,2021-11-15
NESF,552.2,--,--,552.20,,0,--,2021-11-16
NESTLE,1489.0,1480.00,1403.80,1480.0,-9.0,102,"394,931",2021-09-30
NESTLE,1480.0,--,--,1480.0,,34,"48,902",2021-10-04
NESTLE,1480.0,--,--,1480.0,,36,"69,695",2021-10-06
NESTLE,1480.0,--,--,1480.0,,28,"50,950",2021-10-08
NESTLE,1480.0,--,--,1480.0,,39,"180,742",2021-10-11
NESTLE,1480.0,--,--,1480.0,,32,"10,115",2021-10-12
NESTLE,1480.0,--,--,1480.0,,24,"26,529",2021-10-13
NESTLE,1480.0,--,--,1480.0,,15,"9,334",2021-10-14
NESTLE,1480.0,1405.00,1405.00,1405.0,-75.0,47,"231,823",2021-10-18
NESTLE,1405.0,1405.00,1405.00,1405.0,0.0,67,"385,578",2021-10-20
NESTLE,1405.0,--,--,1405.0,,45,"103,566",2021-10-21
NESTLE,1405.0,--,--,1405.0,,33,"202,600",2021-10-22
NESTLE,1405.0,--,--,1405.0,,51,"189,490",2021-10-25
NESTLE,1405.0,--,--,1405.0,,45,"358,720",2021-10-26
